combined	chromosome	haplotype	region	subtelomeric	acrocentric	repeat	gene
3054	chr3_specific	hap1_specific_repetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	LINE-dependent_Retroposon_multigroup1	intron_specific
3055	categorized	hap1_specific_repetitive	hsat1B_specific	nonsubtelomeric_specific	PHR_specific	SINE_specific	exon_specific
3056	categorized	hap1_specific_repetitive	censat_specific	nonsubtelomeric_specific	SST1_specific	nonrepeat_specific	exon_specific
3057	chr3_specific	hap1_specific_repetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	Class_I_Retrotransposition_multigroup1	exon_specific
3058	metacentric_multigroup1	hap1_specific_repetitive	bsat_specific	nonsubtelomeric_specific	nonacrocentric_specific	Class_I_Retrotransposition_multigroup1	exon_specific
3059	chr3_specific	hap1_specific_nonrepetitive	q_arm_specific	ITS_specific	nonacrocentric_specific	nonrepeat_specific	intron_specific
3060	autosome_multigroup1	hap1_specific_repetitive	censat_specific	nonsubtelomeric_specific	PHR_specific	Class_I_Retrotransposition_multigroup1	exon_specific
3061	autosome_multigroup1	hap1_specific_repetitive	q_arm_specific	nonsubtelomeric_specific	PHR_specific	LTR_specific	intergenic_specific
3062	chr3_specific	hap1_specific_nonrepetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	RC_specific	exon_specific
3063	chr3_specific	hap1_specific_nonrepetitive	q_arm_specific	ITS_specific	nonacrocentric_specific	nonrepeat_specific	intergenic_specific
3064	categorized	hap1_specific_repetitive	censat_specific	nonsubtelomeric_specific	nonacrocentric_specific	DNA_specific	exon_specific
3065	chr3_specific	hap1_specific_nonrepetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	Retroposon_specific	exon_specific
3066	chr3_specific	hap1_specific_repetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	rRNA_specific	intron_specific
3067	autosome_multigroup1	hap1_specific_repetitive	gsat_specific	nonsubtelomeric_specific	PHR_specific	SINE_specific	intergenic_specific
3068	autosome_multigroup1	hap1_specific_repetitive	hsat1B_specific	nonsubtelomeric_specific	nonacrocentric_specific	LTR_specific	exon_specific
3069	chr3_specific	hap1_specific_repetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	Transposable_Element_multigroup1	exon_specific
3070	chr3_specific	hap1_specific_repetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	rRNA_specific	intergenic_specific
3071	autosome_multigroup1	hap1_specific_repetitive	censat_specific	nonsubtelomeric_specific	nonacrocentric_specific	Retroposon_specific	intergenic_specific
3072	autosome_multigroup1	hap1_specific_repetitive	asat_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	LTR_specific	exon_specific
3073	autosome_multigroup1	hap1_specific_repetitive	divergent_specific	nonsubtelomeric_specific	nonacrocentric_specific	LTR_specific	exon_specific
3074	metacentric_multigroup1	hap1_specific_repetitive	arm_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	snRNA_specific	intergenic_specific
3075	categorized	hap1_specific_repetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	RC_specific	intergenic_specific
3076	chr3_specific	hap1_specific_repetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	LINE-dependent_Retroposon_multigroup1	intergenic_specific
3077	chr3_specific	hap1_specific_nonrepetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	rRNA_specific	exon_specific
3078	metacentric_multigroup1	hap1_specific_repetitive	censat_specific	nonsubtelomeric_specific	nonacrocentric_specific	rRNA_specific	intron_specific
3079	autosome_multigroup1	hap1_specific_repetitive	monomeric_specific	nonsubtelomeric_specific	PHR_specific	Transposable_Element_multigroup1	intron_specific
3080	metacentric_multigroup1	hap1_specific_repetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	scRNA_specific	intergenic_specific
3081	categorized	hap1_specific_repetitive	q_arm_specific	nonsubtelomeric_specific	rDNA_specific	LINE_specific	exon_specific
3082	autosome_multigroup1	hap1_specific_repetitive	bsat_specific	nonsubtelomeric_specific	DJ_specific	LINE_specific	intergenic_specific
3083	chr3_specific	hap1_specific_repetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	Unknown_specific	intergenic_specific
3084	chr3_specific	hap1_specific_repetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	Unknown_specific	intron_specific
3085	categorized	hap1_specific_repetitive	ct_specific	nonsubtelomeric_specific	array_multigroup1	nonrepeat_specific	intron_specific
3086	categorized	hap1_specific_repetitive	ct_specific	nonsubtelomeric_specific	PHR_specific	Interspersed_Repeat_multigroup1	intergenic_specific
3087	chr3_specific	hap1_specific_repetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	scRNA_specific	intergenic_specific
3088	autosome_multigroup1	hap1_specific_repetitive	hsat1B_specific	nonsubtelomeric_specific	nonacrocentric_specific	LINE_specific	intron_specific
3089	chr3_specific	hap1_specific_repetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	Unknown_specific	exon_specific
3090	chr3_specific	hap1_specific_repetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	D20S16_specific	exon_specific
3091	chr3_specific	hap1_specific_nonrepetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	D20S16_specific	intron_specific
3092	chr3_specific	hap1_specific_repetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	D20S16_specific	intron_specific
3093	chr3_specific	hap1_specific_repetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	repeat_multigroup1	exon_specific
3094	chr3_specific	hap1_specific_repetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	repeat_multigroup1	intron_specific
3095	chr3_specific	hap1_specific_nonrepetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	D20S16_specific	exon_specific
3096	chr3_specific	hap1_specific_nonrepetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	D20S16_specific	intergenic_specific
3097	chr3_specific	hap1_specific_repetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	D20S16_specific	intergenic_specific
3098	chr3_specific	hap1_specific_repetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	repeat_multigroup1	intergenic_specific
3099	autosome_multigroup1	hap1_specific_repetitive	arm_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	D20S16_specific	intergenic_specific
3100	autosome_multigroup1	hap1_specific_repetitive	arm_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	repeat_multigroup1	intergenic_specific
3101	metacentric_multigroup1	hap1_specific_repetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	D20S16_specific	exon_specific
3102	metacentric_multigroup1	hap1_specific_repetitive	monomeric_specific	nonsubtelomeric_specific	nonacrocentric_specific	Class_I_Retrotransposition_multigroup1	intron_specific
3103	metacentric_multigroup1	hap1_specific_repetitive	q_arm_specific	noncanonical_telomere_specific	nonacrocentric_specific	nonrepeat_specific	intron_specific
3104	autosome_multigroup1	hap1_specific_repetitive	ct_specific	noncanonical_telomere_specific	nonacrocentric_specific	nonrepeat_specific	intron_specific
3105	categorized	hap1_specific_repetitive	ct_specific	noncanonical_telomere_specific	nonacrocentric_specific	nonrepeat_specific	intron_specific
3106	autosome_multigroup1	hap1_specific_repetitive	q_arm_specific	noncanonical_telomere_specific	nonacrocentric_specific	nonrepeat_specific	intron_specific
3107	chr3_specific	hap1_specific_nonrepetitive	q_arm_specific	TAR1_specific	nonacrocentric_specific	nonrepeat_specific	intergenic_specific
3108	categorized	hap1_specific_repetitive	arm_multigroup1	TAR1_specific	nonacrocentric_specific	nonrepeat_specific	intergenic_specific
3109	chr3_specific	hap1_specific_nonrepetitive	q_arm_specific	noncanonical_telomere_specific	nonacrocentric_specific	nonrepeat_specific	intergenic_specific
3110	metacentric_multigroup1	hap1_specific_repetitive	arm_multigroup1	noncanonical_telomere_specific	nonacrocentric_specific	nonrepeat_specific	intron_specific
3111	metacentric_multigroup1	hap1_specific_repetitive	arm_multigroup1	telomere_like_multigroup1	nonacrocentric_specific	nonrepeat_specific	intron_specific
3112	metacentric_multigroup1	hap1_specific_repetitive	q_arm_specific	noncanonical_telomere_specific	nonacrocentric_specific	nonrepeat_specific	intergenic_specific
3113	autosome_multigroup1	hap1_specific_repetitive	arm_multigroup1	telomere_like_multigroup1	nonacrocentric_specific	nonrepeat_specific	exon_specific
3114	chr4_specific	hap1_specific_nonrepetitive	p_arm_specific	noncanonical_telomere_specific	nonacrocentric_specific	nonrepeat_specific	intergenic_specific
3115	categorized	hap1_specific_repetitive	arm_multigroup1	telomere_like_multigroup1	nonacrocentric_specific	nonrepeat_specific	exon_specific
3116	chr4_specific	hap1_specific_nonrepetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	intergenic_specific
3117	chr4_specific	hap1_specific_nonrepetitive	p_arm_specific	TAR1_specific	nonacrocentric_specific	nonrepeat_specific	intergenic_specific
3118	autosome_multigroup1	hap1_specific_repetitive	p_arm_specific	TAR1_specific	nonacrocentric_specific	LTR_specific	intergenic_specific
3119	chr4_specific	hap1_specific_nonrepetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	LTR_specific	intergenic_specific
3120	chr4_specific	hap1_specific_nonrepetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	LINE_specific	intergenic_specific
3121	chr4_specific	hap1_specific_nonrepetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	SINE_specific	intergenic_specific
3122	chr4_specific	hap1_specific_nonrepetitive	p_arm_specific	ITS_specific	nonacrocentric_specific	nonrepeat_specific	intergenic_specific
3123	chr4_specific	hap1_specific_repetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	LINE_specific	intron_specific
3124	chr4_specific	hap1_specific_repetitive	arm_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	LINE_specific	intergenic_specific
3125	chr4_specific	hap1_specific_nonrepetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	LTR_specific	intron_specific
3126	chr4_specific	hap1_specific_nonrepetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	intron_specific
3127	chr4_specific	hap1_specific_nonrepetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	SINE_specific	intron_specific
3128	chr4_specific	hap1_specific_nonrepetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	LINE_specific	intron_specific
3129	chr4_specific	hap1_specific_repetitive	arm_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	LINE_specific	intron_specific
3130	chr4_specific	hap1_specific_repetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	intron_specific
3131	chr4_specific	hap1_specific_repetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	LTR_specific	intron_specific
3132	chr4_specific	hap1_specific_repetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	LINE_specific	exon_specific
3133	chr4_specific	hap1_specific_repetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	SINE_specific	intron_specific
3134	chr4_specific	hap1_specific_nonrepetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	LINE_specific	exon_specific
3135	chr4_specific	hap1_specific_nonrepetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	exon_specific
3136	chr4_specific	hap1_specific_nonrepetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	SINE_specific	exon_specific
3137	chr4_specific	hap1_specific_repetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	exon_specific
3138	chr4_specific	hap1_specific_repetitive	arm_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	SINE_specific	exon_specific
3139	chr4_specific	hap1_specific_repetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	intergenic_specific
3140	chr4_specific	hap1_specific_repetitive	arm_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	SINE_specific	intron_specific
3141	chr4_specific	hap1_specific_repetitive	arm_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	LTR_specific	intergenic_specific
3142	chr4_specific	hap1_specific_repetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	SINE_specific	intron_specific
3143	chr4_specific	hap1_specific_repetitive	arm_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	LTR_specific	intron_specific
3144	chr4_specific	hap1_specific_repetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	SINE_specific	intergenic_specific
3145	chr4_specific	hap1_specific_repetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	LINE_specific	intergenic_specific
3146	chr4_specific	hap1_specific_repetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	LTR_specific	intron_specific
3147	chr4_specific	hap1_specific_repetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	LTR_specific	exon_specific
3148	chr4_specific	hap1_specific_repetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	LTR_specific	intergenic_specific
3149	chr4_specific	hap1_specific_nonrepetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	DNA_specific	intergenic_specific
3150	chr4_specific	hap1_specific_repetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	DNA_specific	intergenic_specific
3151	chr4_specific	hap1_specific_repetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	Transposable_Element_multigroup1	intergenic_specific
3152	chr4_specific	hap1_specific_repetitive	arm_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	SINE_specific	intergenic_specific
3153	chr4_specific	hap1_specific_nonrepetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	LTR_specific	exon_specific
3154	chr4_specific	hap1_specific_nonrepetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	DNA_specific	intron_specific
3155	chr4_specific	hap1_specific_repetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	LINE_specific	intron_specific
3156	chr4_specific	hap1_specific_repetitive	arm_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	Class_I_Retrotransposition_multigroup1	intron_specific
3157	chr4_specific	hap1_specific_repetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	DNA_specific	intron_specific
3158	chr4_specific	hap1_specific_repetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	SINE_specific	exon_specific
3159	chr4_specific	hap1_specific_repetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	Class_I_Retrotransposition_multigroup1	intron_specific
3160	chr4_specific	hap1_specific_nonrepetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	Retroposon_specific	intergenic_specific
3161	chr4_specific	hap1_specific_repetitive	arm_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	intron_specific
3162	chr4_specific	hap1_specific_repetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	intron_specific
3163	chr4_specific	hap1_specific_repetitive	arm_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	LTR_specific	exon_specific
3164	chr4_specific	hap1_specific_nonrepetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	Unknown_specific	intergenic_specific
3165	chr4_specific	hap1_specific_repetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	Unknown_specific	intron_specific
3166	chr4_specific	hap1_specific_repetitive	arm_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	Class_I_Retrotransposition_multigroup1	intergenic_specific
3167	chr4_specific	hap1_specific_repetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	SINE_specific	intergenic_specific
3168	chr4_specific	hap1_specific_repetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	SINE_specific	exon_specific
